GEO_ID,NAME,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
1500000US360595215005,"Block Group 5, Census Tract 5215, Nassau County, New York",1081,307,1004,295,804,255,0,12,0,12,24,37,0,12,0,12,176,245,0,12,176,245,77,87,77,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594047006,"Block Group 6, Census Tract 4047, Nassau County, New York",816,205,717,208,336,142,0,12,0,12,320,175,0,12,0,12,61,95,61,95,0,12,99,102,99,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594145014,"Block Group 4, Census Tract 4145.01, Nassau County, New York",1120,357,913,365,669,362,190,99,0,12,0,12,0,12,30,47,24,41,0,12,24,41,207,138,49,43,102,99,0,12,0,12,0,12,56,87,0,12,0,12,0,12
1500000US360594123022,"Block Group 2, Census Tract 4123.02, Nassau County, New York",1249,295,1191,291,1157,300,0,12,0,12,11,18,0,12,0,12,23,34,0,12,23,34,58,47,58,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594049015,"Block Group 5, Census Tract 4049.01, Nassau County, New York",894,273,830,257,174,80,538,242,0,12,31,35,0,12,62,101,25,38,25,38,0,12,64,76,0,12,55,74,0,12,0,12,0,12,0,12,9,14,9,14,0,12
1500000US360595187001,"Block Group 1, Census Tract 5187, Nassau County, New York",771,196,771,196,536,185,0,12,0,12,235,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594096002,"Block Group 2, Census Tract 4096, Nassau County, New York",1102,207,1033,203,972,201,0,12,0,12,50,58,0,12,0,12,11,18,0,12,11,18,69,70,49,51,0,12,0,12,0,12,0,12,0,12,20,33,0,12,20,33
1500000US360594075024,"Block Group 4, Census Tract 4075.02, Nassau County, New York",1902,687,1195,475,75,63,1017,457,10,17,20,30,0,12,9,15,64,79,0,12,64,79,707,442,215,150,0,12,0,12,0,12,0,12,264,334,228,245,0,12,228,245
1500000US360594129001,"Block Group 1, Census Tract 4129, Nassau County, New York",1029,388,1014,389,87,81,901,395,0,12,0,12,0,12,0,12,26,41,26,41,0,12,15,18,6,10,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12
1500000US360595194001,"Block Group 1, Census Tract 5194, Nassau County, New York",1202,291,1005,222,822,201,0,12,0,12,173,137,0,12,0,12,10,25,10,25,0,12,197,218,197,218,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360595205012,"Block Group 2, Census Tract 5205.01, Nassau County, New York",858,258,800,227,677,206,0,12,0,12,123,135,0,12,0,12,0,12,0,12,0,12,58,88,58,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594139005,"Block Group 5, Census Tract 4139, Nassau County, New York",1048,391,353,220,9,15,344,219,0,12,0,12,0,12,0,12,0,12,0,12,0,12,695,367,104,119,0,12,0,12,0,12,0,12,314,221,277,323,0,12,277,323
1500000US360593035002,"Block Group 2, Census Tract 3035, Nassau County, New York",633,199,611,203,556,191,0,12,0,12,50,74,0,12,5,10,0,12,0,12,0,12,22,26,22,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360595211003,"Block Group 3, Census Tract 5211, Nassau County, New York",980,207,953,208,940,207,0,12,0,12,13,28,0,12,0,12,0,12,0,12,0,12,27,29,27,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594152024,"Block Group 4, Census Tract 4152.02, Nassau County, New York",1956,320,1923,311,1821,328,0,12,0,12,102,131,0,12,0,12,0,12,0,12,0,12,33,39,22,24,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12
1500000US360594107003,"Block Group 3, Census Tract 4107, Nassau County, New York",914,346,880,340,739,293,76,139,0,12,0,12,0,12,0,12,65,116,65,116,0,12,34,56,34,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594052004,"Block Group 4, Census Tract 4052, Nassau County, New York",572,230,505,239,163,104,31,52,0,12,187,173,0,12,0,12,124,174,0,12,124,174,67,141,0,12,0,12,0,12,0,12,0,12,67,141,0,12,0,12,0,12
1500000US360594082005,"Block Group 5, Census Tract 4082, Nassau County, New York",1064,412,768,372,363,225,6,12,162,205,237,264,0,12,0,12,0,12,0,12,0,12,296,315,135,237,0,12,0,12,0,12,0,12,161,198,0,12,0,12,0,12
1500000US360594105005,"Block Group 5, Census Tract 4105, Nassau County, New York",1205,422,958,418,267,152,487,383,0,12,58,88,0,12,0,12,146,216,0,12,146,216,247,173,53,66,132,131,0,12,0,12,0,12,62,106,0,12,0,12,0,12
1500000US360595199003,"Block Group 3, Census Tract 5199, Nassau County, New York",1014,314,990,309,963,306,0,12,0,12,27,43,0,12,0,12,0,12,0,12,0,12,24,31,5,9,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12
1500000US360594119012,"Block Group 2, Census Tract 4119.01, Nassau County, New York",599,147,555,139,444,93,0,12,0,12,85,88,0,12,19,30,7,11,0,12,7,11,44,40,0,12,8,13,0,12,0,12,0,12,36,38,0,12,0,12,0,12
1500000US360594075022,"Block Group 2, Census Tract 4075.02, Nassau County, New York",1394,463,517,258,66,57,451,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12,877,505,262,213,4,63,0,12,0,12,0,12,344,369,267,340,8,15,259,339
1500000US360595205024,"Block Group 4, Census Tract 5205.02, Nassau County, New York",784,202,784,202,731,210,0,12,0,12,53,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360593006005,"Block Group 5, Census Tract 3006, Nassau County, New York",1379,167,1341,169,892,186,13,17,0,12,431,122,0,12,0,12,5,7,0,12,5,7,38,35,38,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594083004,"Block Group 4, Census Tract 4083, Nassau County, New York",881,389,838,390,542,259,0,12,0,12,100,128,0,12,0,12,196,296,0,12,196,296,43,50,43,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594133001,"Block Group 1, Census Tract 4133, Nassau County, New York",844,272,817,275,769,286,0,12,0,12,48,75,0,12,0,12,0,12,0,12,0,12,27,35,22,33,5,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594066001,"Block Group 1, Census Tract 4066, Nassau County, New York",1004,229,982,229,806,222,0,12,0,12,103,104,0,12,0,12,73,82,46,72,27,40,22,24,22,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360593042043,"Block Group 3, Census Tract 3042.04, Nassau County, New York",874,383,417,206,128,140,236,148,0,12,35,40,0,12,0,12,18,20,0,12,18,20,457,336,17,28,0,12,0,12,0,12,0,12,440,335,0,12,0,12,0,12
1500000US360593025012,"Block Group 2, Census Tract 3025.01, Nassau County, New York",1652,181,1609,178,1074,161,0,12,0,12,526,103,0,12,0,12,9,13,9,13,0,12,43,41,8,12,0,12,0,12,30,35,0,12,5,7,0,12,0,12,0,12
1500000US360595220001,"Block Group 1, Census Tract 5220, Nassau County, New York",1288,304,744,301,436,217,308,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,544,195,341,288,0,12,0,12,0,12,0,12,203,245,0,12,0,12,0,12
1500000US360594087006,"Block Group 6, Census Tract 4087, Nassau County, New York",659,238,533,219,533,219,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,126,89,38,45,0,12,0,12,0,12,0,12,88,80,0,12,0,12,0,12
1500000US360594080006,"Block Group 6, Census Tract 4080, Nassau County, New York",625,241,625,241,436,171,0,12,0,12,189,232,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594097001,"Block Group 1, Census Tract 4097, Nassau County, New York",692,204,595,180,541,163,0,12,0,12,11,17,0,12,0,12,43,64,0,12,43,64,97,99,76,72,0,12,0,12,21,28,0,12,0,12,0,12,0,12,0,12
1500000US360594083007,"Block Group 7, Census Tract 4083, Nassau County, New York",1046,424,913,439,723,407,109,147,0,12,81,121,0,12,0,12,0,12,0,12,0,12,133,153,53,95,80,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594088006,"Block Group 6, Census Tract 4088, Nassau County, New York",956,342,810,308,711,311,75,119,0,12,0,12,0,12,0,12,24,43,0,12,24,43,146,153,143,152,0,12,0,12,0,12,0,12,3,8,0,12,0,12,0,12
1500000US360594099002,"Block Group 2, Census Tract 4099, Nassau County, New York",1324,405,968,364,283,127,340,249,0,12,294,234,0,12,36,58,15,25,0,12,15,25,356,270,305,261,17,29,0,12,0,12,0,12,17,27,17,29,0,12,17,29
1500000US360595207002,"Block Group 2, Census Tract 5207, Nassau County, New York",1049,245,1034,244,1016,236,0,12,0,12,18,21,0,12,0,12,0,12,0,12,0,12,15,25,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360593013003,"Block Group 3, Census Tract 3013, Nassau County, New York",482,242,345,148,245,121,27,40,0,12,73,83,0,12,0,12,0,12,0,12,0,12,137,222,0,12,0,12,0,12,0,12,0,12,137,222,0,12,0,12,0,12
1500000US360594051005,"Block Group 5, Census Tract 4051, Nassau County, New York",919,532,723,513,85,57,549,497,0,12,89,122,0,12,0,12,0,12,0,12,0,12,196,147,0,12,88,133,0,12,0,12,0,12,55,86,53,87,53,87,0,12
1500000US360595197023,"Block Group 3, Census Tract 5197.02, Nassau County, New York",1069,253,1069,253,986,257,0,12,0,12,83,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594064003,"Block Group 3, Census Tract 4064, Nassau County, New York",783,216,722,236,722,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,88,61,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594110004,"Block Group 4, Census Tract 4110, Nassau County, New York",995,334,447,192,321,157,113,123,0,12,0,12,0,12,0,12,13,20,13,20,0,12,548,296,239,213,0,12,0,12,0,12,0,12,309,289,0,12,0,12,0,12
1500000US360594059005,"Block Group 5, Census Tract 4059, Nassau County, New York",1106,408,1025,431,624,198,401,368,0,12,0,12,0,12,0,12,0,12,0,12,0,12,81,111,10,17,0,12,0,12,0,12,0,12,0,12,71,110,71,110,0,12
1500000US360595192002,"Block Group 2, Census Tract 5192, Nassau County, New York",832,295,678,264,506,237,0,12,0,12,166,157,6,12,0,12,0,12,0,12,0,12,154,174,154,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594105001,"Block Group 1, Census Tract 4105, Nassau County, New York",919,399,705,359,225,161,434,330,0,12,0,12,0,12,0,12,46,73,0,12,46,73,214,228,53,90,0,12,0,12,0,12,0,12,161,223,0,12,0,12,0,12
1500000US360595196021,"Block Group 1, Census Tract 5196.02, Nassau County, New York",931,160,911,158,739,157,0,12,0,12,153,86,0,12,19,26,0,12,0,12,0,12,20,23,6,10,0,12,0,12,0,12,0,12,5,7,9,14,9,14,0,12
1500000US360594084003,"Block Group 3, Census Tract 4084, Nassau County, New York",767,241,720,236,588,249,51,76,0,12,81,84,0,12,0,12,0,12,0,12,0,12,47,45,47,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594058002,"Block Group 2, Census Tract 4058, Nassau County, New York",769,310,769,310,757,310,7,13,0,12,0,12,0,12,0,12,5,8,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360595186001,"Block Group 1, Census Tract 5186, Nassau County, New York",1105,215,1072,218,822,201,0,12,0,12,226,126,0,12,0,12,24,43,0,12,24,43,33,53,33,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360595203003,"Block Group 3, Census Tract 5203, Nassau County, New York",896,245,833,240,757,228,0,12,0,12,76,98,0,12,0,12,0,12,0,12,0,12,63,82,63,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594167023,"Block Group 3, Census Tract 4167.02, Nassau County, New York",1744,424,1629,420,1468,390,129,187,0,12,7,13,0,12,0,12,25,39,0,12,25,39,115,135,115,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594049013,"Block Group 3, Census Tract 4049.01, Nassau County, New York",1232,603,1161,599,35,58,879,562,0,12,202,180,0,12,45,70,0,12,0,12,0,12,71,111,8,83,0,12,0,12,0,12,0,12,63,80,0,12,0,12,0,12
1500000US360595185022,"Block Group 2, Census Tract 5185.02, Nassau County, New York",1053,217,1053,217,544,159,47,67,0,12,424,174,0,12,12,17,26,42,0,12,26,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360593007005,"Block Group 5, Census Tract 3007, Nassau County, New York",1354,268,1307,267,1111,250,17,27,49,73,130,157,0,12,0,12,0,12,0,12,0,12,47,72,0,12,0,12,0,12,0,12,0,12,47,72,0,12,0,12,0,12
1500000US360594126002,"Block Group 2, Census Tract 4126, Nassau County, New York",940,186,891,177,891,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,59,33,53,0,12,0,12,0,12,0,12,16,23,0,12,0,12,0,12
1500000US360595219023,"Block Group 3, Census Tract 5219.02, Nassau County, New York",1106,200,1077,203,1077,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,48,0,12,0,12,0,12,0,12,0,12,10,17,19,31,19,31,0,12
1500000US360595204012,"Block Group 2, Census Tract 5204.01, Nassau County, New York",775,174,708,169,638,159,0,12,0,12,70,89,0,12,0,12,0,12,0,12,0,12,67,60,62,58,0,12,0,12,0,12,0,12,0,12,5,10,5,10,0,12
1500000US360594162011,"Block Group 1, Census Tract 4162.01, Nassau County, New York",1163,276,941,206,929,205,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,222,157,208,158,0,12,0,12,0,12,0,12,14,17,0,12,0,12,0,12
1500000US360595180001,"Block Group 1, Census Tract 5180, Nassau County, New York",320,152,305,151,305,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,25,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594064001,"Block Group 1, Census Tract 4064, Nassau County, New York",815,219,780,241,780,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,58,0,12,0,12,0,12,0,12,0,12,18,29,17,29,17,29,0,12
1500000US360594106003,"Block Group 3, Census Tract 4106, Nassau County, New York",1583,480,860,481,262,171,61,73,0,12,430,421,0,12,47,72,60,76,46,72,14,22,723,509,392,336,0,12,0,12,0,12,0,12,254,333,77,114,0,12,77,114
1500000US360595185011,"Block Group 1, Census Tract 5185.01, Nassau County, New York",2294,515,2172,513,1272,360,68,69,0,12,785,406,0,12,0,12,47,76,0,12,47,76,122,132,16,23,0,12,0,12,0,12,0,12,70,92,36,62,36,62,0,12
1500000US360594104004,"Block Group 4, Census Tract 4104, Nassau County, New York",1271,285,903,217,284,125,310,162,0,12,248,151,0,12,21,35,40,42,0,12,40,42,368,187,136,121,0,12,0,12,0,12,0,12,182,157,50,65,9,14,41,63
1500000US360595176002,"Block Group 2, Census Tract 5176, Nassau County, New York",1753,351,1629,316,1493,328,4,8,0,12,96,92,0,12,36,60,0,12,0,12,0,12,124,98,103,94,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12
1500000US360593030004,"Block Group 4, Census Tract 3030, Nassau County, New York",1713,386,1243,332,567,222,0,12,0,12,676,298,0,12,0,12,0,12,0,12,0,12,470,453,127,97,0,12,0,12,10,17,0,12,333,477,0,12,0,12,0,12
1500000US360593036003,"Block Group 3, Census Tract 3036, Nassau County, New York",825,245,662,206,588,194,0,12,0,12,74,84,0,12,0,12,0,12,0,12,0,12,163,194,0,12,0,12,0,12,0,12,0,12,163,194,0,12,0,12,0,12
1500000US360594118005,"Block Group 5, Census Tract 4118, Nassau County, New York",1184,324,1070,304,977,262,0,12,0,12,93,109,0,12,0,12,0,12,0,12,0,12,114,107,0,12,0,12,0,12,0,12,0,12,114,107,0,12,0,12,0,12
1500000US360594132004,"Block Group 4, Census Tract 4132, Nassau County, New York",512,272,409,229,399,232,1,4,0,12,9,16,0,12,0,12,0,12,0,12,0,12,103,164,103,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594110003,"Block Group 3, Census Tract 4110, Nassau County, New York",1139,364,256,142,118,82,138,138,0,12,0,12,0,12,0,12,0,12,0,12,0,12,883,377,92,72,80,107,0,12,0,12,0,12,677,369,34,43,24,39,10,17
1500000US360595202002,"Block Group 2, Census Tract 5202, Nassau County, New York",756,226,653,202,536,180,0,12,0,12,117,108,0,12,0,12,0,12,0,12,0,12,103,114,96,114,0,12,0,12,0,12,0,12,7,17,0,12,0,12,0,12
1500000US360594168011,"Block Group 1, Census Tract 4168.01, Nassau County, New York",1139,151,1070,158,981,153,81,126,0,12,4,7,0,12,0,12,4,7,0,12,4,7,69,63,69,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360595180005,"Block Group 5, Census Tract 5180, Nassau County, New York",1804,374,1526,336,1343,270,0,12,0,12,163,186,0,12,0,12,20,31,20,31,0,12,278,198,278,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594068011,"Block Group 1, Census Tract 4068.01, Nassau County, New York",1547,439,361,170,92,57,209,151,0,12,46,39,0,12,0,12,14,17,0,12,14,17,1186,439,273,249,57,79,0,12,0,12,0,12,830,397,26,42,0,12,26,42
1500000US360594072042,"Block Group 2, Census Tract 4072.04, Nassau County, New York",1645,324,1262,338,159,69,958,313,70,111,10,14,0,12,4,6,61,42,0,12,61,42,383,144,80,50,29,24,0,12,0,12,0,12,266,131,8,12,8,12,0,12
1500000US360594139002,"Block Group 2, Census Tract 4139, Nassau County, New York",956,539,531,263,0,12,531,263,0,12,0,12,0,12,0,12,0,12,0,12,0,12,425,370,65,75,0,12,0,12,0,12,0,12,320,369,40,55,7,13,33,54
1500000US360594076005,"Block Group 5, Census Tract 4076, Nassau County, New York",1086,329,782,285,637,265,0,12,0,12,139,113,0,12,0,12,6,9,0,12,6,9,304,286,33,43,0,12,0,12,0,12,0,12,271,287,0,12,0,12,0,12
1500000US360594163004,"Block Group 4, Census Tract 4163, Nassau County, New York",479,112,430,105,416,103,0,12,0,12,10,13,0,12,0,12,4,6,0,12,4,6,49,45,40,40,0,12,0,12,0,12,0,12,0,12,9,15,0,12,9,15
1500000US360593007003,"Block Group 3, Census Tract 3007, Nassau County, New York",1766,348,1331,394,940,291,43,69,0,12,246,182,0,12,0,12,102,105,12,20,90,103,435,339,23,37,17,27,0,12,0,12,0,12,395,341,0,12,0,12,0,12
1500000US360594055004,"Block Group 4, Census Tract 4055, Nassau County, New York",1006,278,787,234,740,236,0,12,0,12,47,45,0,12,0,12,0,12,0,12,0,12,219,173,59,79,0,12,0,12,0,12,0,12,160,171,0,12,0,12,0,12
1500000US360595218023,"Block Group 3, Census Tract 5218.02, Nassau County, New York",1086,168,917,167,917,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,169,77,169,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594054002,"Block Group 2, Census Tract 4054, Nassau County, New York",1428,475,829,296,696,259,0,12,0,12,133,153,0,12,0,12,0,12,0,12,0,12,599,435,66,78,0,12,0,12,0,12,0,12,533,427,0,12,0,12,0,12
1500000US360594127002,"Block Group 2, Census Tract 4127, Nassau County, New York",990,156,917,147,805,151,37,53,0,12,75,74,0,12,0,12,0,12,0,12,0,12,73,60,47,55,0,12,0,12,0,12,0,12,19,20,7,12,7,12,0,12
1500000US360594086002,"Block Group 2, Census Tract 4086, Nassau County, New York",2039,265,1689,280,1377,269,0,12,0,12,260,154,0,12,12,20,40,47,22,36,18,29,350,247,141,113,0,12,0,12,0,12,0,12,209,224,0,12,0,12,0,12
1500000US360594118006,"Block Group 6, Census Tract 4118, Nassau County, New York",759,227,724,212,691,217,19,23,0,12,0,12,0,12,0,12,14,22,0,12,14,22,35,50,33,50,0,12,0,12,0,12,0,12,1,2,1,2,1,2,0,12
1500000US360595195001,"Block Group 1, Census Tract 5195, Nassau County, New York",1234,264,1110,244,833,248,0,12,0,12,277,172,0,12,0,12,0,12,0,12,0,12,124,132,124,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360594153005,"Block Group 5, Census Tract 4153, Nassau County, New York",579,200,472,194,441,186,0,12,0,12,31,38,0,12,0,12,0,12,0,12,0,12,107,89,27,31,27,44,0,12,34,53,0,12,0,12,19,30,19,30,0,12
1500000US360594130022,"Block Group 2, Census Tract 4130.02, Nassau County, New York",895,236,677,192,663,192,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,218,166,218,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360593006002,"Block Group 2, Census Tract 3006, Nassau County, New York",1082,180,1054,174,893,162,3,5,0,12,155,87,0,12,0,12,3,5,3,5,0,12,28,21,23,20,0,12,0,12,0,12,0,12,5,8,0,12,0,12,0,12
1500000US360595172004,"Block Group 4, Census Tract 5172, Nassau County, New York",1303,513,702,310,474,277,134,137,0,12,54,66,0,12,0,12,40,71,0,12,40,71,601,431,105,143,15,26,0,12,0,12,0,12,338,402,143,227,0,12,143,227
1500000US360594164011,"Block Group 1, Census Tract 4164.01, Nassau County, New York",1102,299,906,255,873,247,12,19,21,32,0,12,0,12,0,12,0,12,0,12,0,12,196,164,102,77,0,12,0,12,0,12,0,12,94,148,0,12,0,12,0,12
1500000US360595196014,"Block Group 4, Census Tract 5196.01, Nassau County, New York",954,222,885,221,714,197,7,11,0,12,141,102,0,12,0,12,23,27,0,12,23,27,69,74,69,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360593027003,"Block Group 3, Census Tract 3027, Nassau County, New York",1578,364,1410,318,575,230,0,12,0,12,688,275,0,12,135,175,12,20,0,12,12,20,168,243,9,15,0,12,0,12,0,12,0,12,159,243,0,12,0,12,0,12
1500000US360594099003,"Block Group 3, Census Tract 4099, Nassau County, New York",3011,915,2481,841,609,337,1495,768,0,12,309,221,12,22,0,12,56,90,56,90,0,12,530,511,48,76,31,38,0,12,0,12,0,12,435,493,16,25,16,25,0,12
1500000US360594156006,"Block Group 6, Census Tract 4156, Nassau County, New York",504,131,481,134,466,129,15,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,31,6,9,0,12,0,12,0,12,0,12,0,12,17,29,0,12,17,29
1500000US360593037002,"Block Group 2, Census Tract 3037, Nassau County, New York",1578,760,1070,354,947,363,0,12,0,12,64,80,0,12,0,12,59,90,0,12,59,90,508,707,174,216,0,12,0,12,0,12,0,12,334,493,0,12,0,12,0,12
1500000US360595203007,"Block Group 7, Census Tract 5203, Nassau County, New York",1102,284,968,259,965,261,0,12,0,12,3,7,0,12,0,12,0,12,0,12,0,12,134,104,91,75,0,12,0,12,0,12,0,12,10,19,33,56,33,56,0,12
1500000US360595182012,"Block Group 2, Census Tract 5182.01, Nassau County, New York",1784,171,1641,121,1322,145,52,53,0,12,251,68,0,12,0,12,16,12,0,12,16,12,143,106,85,71,0,12,0,12,4,5,0,12,46,71,8,10,0,12,8,10
1500000US360593014001,"Block Group 1, Census Tract 3014, Nassau County, New York",1116,126,1038,121,927,121,0,12,0,12,92,57,0,12,0,12,19,19,0,12,19,19,78,48,78,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360595199001,"Block Group 1, Census Tract 5199, Nassau County, New York",965,302,853,293,810,284,0,12,0,12,43,49,0,12,0,12,0,12,0,12,0,12,112,128,13,19,0,12,0,12,0,12,0,12,99,125,0,12,0,12,0,12
1500000US360593008003,"Block Group 3, Census Tract 3008, Nassau County, New York",664,198,595,159,394,131,0,12,0,12,201,132,0,12,0,12,0,12,0,12,0,12,69,102,0,12,0,12,0,12,0,12,0,12,69,102,0,12,0,12,0,12
1500000US360594071023,"Block Group 3, Census Tract 4071.02, Nassau County, New York",1340,403,725,262,0,12,651,256,0,12,0,12,0,12,0,12,74,108,0,12,74,108,615,321,165,146,72,79,0,12,0,12,0,12,378,337,0,12,0,12,0,12
1500000US360594060022,"Block Group 2, Census Tract 4060.02, Nassau County, New York",1712,473,1442,448,722,220,291,211,0,12,370,337,0,12,0,12,59,62,0,12,59,62,270,202,59,94,0,12,0,12,0,12,0,12,165,161,46,76,46,76,0,12
